track_id,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
17qRa6C0CsLBZS3iIigbLQ,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Overload,0,BEATSMASH,Overload,https://i.scdn.co/image/ab67616d0000b27312c9c92578efc9bc40c1124c,"['bass trap', 'traprun']",39,0.582,0.855,9.0,-5.718,1.0,0.0423,0.147,0.58,0.34,0.221,150.04,174400.0,4.0,trap
5kGIoheq06JLsOJ8Hd5H13,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Gone - Jordan Comolli Remix,0,UZ,Layers (The Remixes),https://i.scdn.co/image/ab67616d0000b273605f98db32480de25746f712,"['bass trap', 'electronic trap', 'vapor twitch']",35,0.708,0.872,5.0,-4.631,0.0,0.216,0.0105,0.000209,0.103,0.583,150.075,181615.0,4.0,trap
12zBR77pwfHSuErOuov7e1,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Geisha,27,GHASTLY,Geisha,https://i.scdn.co/image/ab67616d0000b2739a956a74e4d3e8ec98a665d5,"['brostep', 'dubstep', 'edm', 'electro house', 'electronic trap', 'melodic dubstep']",47,0.646,0.951,1.0,-4.857,1.0,0.082,0.00019,0.471,0.266,0.205,128.027,217500.0,4.0,trap
6Xak58wFC9zqPpJMrwNDLo,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Hero (feat. David Shane),0,QUIX,Hero (feat. David Shane),https://i.scdn.co/image/ab67616d0000b273c05d4f9f7e1ba82e7abcef8c,"['bass trap', 'dubstep', 'electro house', 'electronic trap', 'melodic dubstep', 'vapor twitch']",46,0.766,0.839,1.0,-5.123,1.0,0.041,0.0049,0.0108,0.114,0.113,124.992,232275.0,4.0,trap
3kG0GouWtUHNJJfEOgSwUn,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Started,28,Rickyxsan,Started,https://i.scdn.co/image/ab67616d0000b2733ac0f2ad67c1491bdb5f2009,"['bass trap', 'brostep', 'electro house', 'electronic trap']",32,0.443,0.96,0.0,-2.413,1.0,0.225,0.0359,0.0332,0.222,0.237,150.229,220800.0,3.0,trap
7cdOiZBLqp31qFjMTBAXTL,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Dead,20,SLANDER,Duality,https://i.scdn.co/image/ab67616d0000b273d9cfc632f5c01a8563552a32,"['dubstep', 'edm', 'pop dance']",67,0.334,0.99,11.0,0.713,1.0,0.396,0.0203,0.534,0.324,0.153,150.116,200800.0,4.0,trap
0dEOB0KamsrFdoTxnt20rB,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Horns,0,Oski,The Best EP,https://i.scdn.co/image/ab67616d0000b2736b1010f92a1db760db421ef5,"['bass trap', 'dubstep', 'electro house', 'electronic trap', 'vapor twitch']",42,0.641,0.893,9.0,-8.195,0.0,0.318,0.0558,0.142,0.275,0.452,160.18,218333.0,4.0,trap
1fbWgrQxqhmIWJQkYmf4rl,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Akira,28,Space Race,Akira,https://i.scdn.co/image/ab67616d0000b27348cb5daa8ea0d8010440c856,['bass trap'],17,0.471,0.937,6.0,-3.521,1.0,0.342,0.0787,0.0741,0.287,0.182,139.982,287896.0,4.0,trap
00Yd47Inz76qXMDoE3600A,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Contrast,0,Jordan Comolli,Contrast,https://i.scdn.co/image/ab67616d0000b2736ca405c4f4468f55185a0313,"['bass trap', 'electronic trap', 'traprun']",33,0.503,0.867,6.0,-4.87,0.0,0.039,0.00952,0.844,0.111,0.24,144.987,198629.0,4.0,trap
0ZNtitrllFztWUKqysG7rM,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Crash N Burn - Gommi Remix,20,Lit Lords,Crash N Burn (Remixes),https://i.scdn.co/image/ab67616d0000b27308f3240a8c8abe02aee1f9bd,['electronic trap'],41,0.36,0.888,7.0,-1.513,0.0,0.0651,0.203,0.0448,0.113,0.21,84.173,180706.0,4.0,trap
35Db4W7K3XkMtSppTt2aGQ,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Stranger,0,Diskord,"Circus Reloaded, Vol. 4",https://i.scdn.co/image/ab67616d0000b27374554864b85cd48ddf42ee11,[],34,0.272,0.72,4.0,-6.076,0.0,0.0794,0.000247,0.13,0.098,0.154,149.997,258905.0,4.0,trap
5sysgWS6HwrfhHDnqMh27l,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,DROP IT,33,SLANDER,Drop It,https://i.scdn.co/image/ab67616d0000b27309be29502bc7d8af699dab33,"['dubstep', 'edm', 'pop dance']",67,0.813,0.966,7.0,-1.531,1.0,0.154,0.0224,0.739,0.129,0.381,128.006,191250.0,4.0,trap
52QMimGGnZkjTQxJQaZBQn,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Arrival,40,PEEKABOO,Imposters EP,https://i.scdn.co/image/ab67616d0000b2738438ff9b2c68fe513bce59da,"['brostep', 'dubstep', 'edm', 'electro house', 'electronic trap']",50,0.729,0.869,5.0,-7.569,0.0,0.129,0.0233,0.585,0.0944,0.138,140.057,274286.0,4.0,trap
7hbVcAOlxbVdI01AaHBqAS,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,FWTHS,0,Milano The Don,FWTHS,https://i.scdn.co/image/ab67616d0000b273b6b65801d1af9f60bf93648e,['samurai trap'],38,0.367,0.994,9.0,-2.773,1.0,0.752,0.00493,0.00151,0.424,0.181,72.301,203285.0,4.0,trap
6YkfmOvHnO9lsxuD4shIFm,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Jackson Pollock,14,Grandtheft,Jackson Pollock,https://i.scdn.co/image/ab67616d0000b273cf17018d3b59bf71b62bbf05,"['bass trap', 'electronic trap']",38,0.851,0.815,10.0,-4.383,0.0,0.39,0.147,0.0104,0.268,0.572,125.988,143027.0,4.0,trap
28r8mD037GEBPG5a65YdDQ,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Keep It 100,41,Grandtheft,Keep It 100,https://i.scdn.co/image/ab67616d0000b27328ad80d6bcfc20703994bd7a,"['bass trap', 'electronic trap']",38,0.623,0.947,1.0,-3.347,1.0,0.25,0.00598,0.788,0.279,0.457,164.029,214138.0,4.0,trap
3bP3NiJ5NM64FuBRnALqZ6,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,2 Clips,15,Godlands,2 Clips,https://i.scdn.co/image/ab67616d0000b27383c54d9d2ea19c17223414fe,['electra'],31,0.749,0.868,10.0,-5.478,0.0,0.162,0.0268,0.269,0.122,0.195,139.952,193714.0,4.0,trap
0u695M7KyzXaPIjpEbxOkB,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,SICKO MODE - Skrillex Remix,59,Travis Scott,SICKO MODE (Skrillex Remix),https://i.scdn.co/image/ab67616d0000b27318af0e1a13629cb52ec1ecb2,"['pop', 'rap', 'slap house']",87,0.651,0.833,1.0,-3.356,1.0,0.172,0.0214,0.0,0.14,0.443,155.051,304512.0,4.0,trap
37hs3QImrFsiEZF2D92QGe,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,RAMPAGE,45,GRAVEDGR,Rampage,https://i.scdn.co/image/ab67616d0000b2731be317e354dbb576838ec22f,['electronic trap'],47,0.606,0.866,11.0,-3.044,1.0,0.365,0.00693,4.88e-05,0.345,0.368,75.135,179021.0,4.0,trap
35up7ru4hiJ7e7bggcb1Ho,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Downfall,35,Trias,Downfall,https://i.scdn.co/image/ab67616d0000b273a11b974011a9a4b60bf5cbcf,"['bass trap', 'traprun']",42,0.542,0.805,1.0,-7.208,1.0,0.436,0.0133,0.00507,0.331,0.212,145.185,180418.0,4.0,trap
7dmI8Tk8o0PEN4ZUoT2Cc7,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Red Roses - 4B Remix,32,Lil Skies,Red Roses (4B Remix),https://i.scdn.co/image/ab67616d0000b273855d2eb1db6c3e509438464d,"['melodic rap', 'pop', 'rap', 'trap']",70,0.746,0.983,7.0,-0.999,0.0,0.176,0.0237,0.000343,0.0784,0.535,150.012,236800.0,4.0,trap
7mU5yJsdbMIci4lT0Kjviy,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Step Back,29,Trias,Step Back,https://i.scdn.co/image/ab67616d0000b2739b58612d521760627c8e9796,"['bass trap', 'traprun']",42,0.595,0.722,5.0,-6.7,0.0,0.0524,0.0315,0.83,0.0837,0.185,147.933,186491.0,4.0,trap
3tfxzJZYkX0pyruhffxcl1,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Money Walk,47,Riot Ten,Money Walk,https://i.scdn.co/image/ab67616d0000b273a5fde5e8ce74893f9fd5b3c3,"['dubstep', 'edm', 'electro house', 'electronic trap']",50,0.817,0.781,2.0,-6.28,1.0,0.254,0.0111,0.0,0.0971,0.278,75.076,179252.0,4.0,trap
0vL4lqy69I4cUh9TX4m6Cw,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Alone,0,Jordan Comolli,Alone,https://i.scdn.co/image/ab67616d0000b27374fde7d56293bb879988e49f,"['bass trap', 'electronic trap', 'traprun']",33,0.748,0.626,3.0,-7.079,1.0,0.0398,0.00105,0.885,0.13,0.0383,110.025,181591.0,4.0,trap
45m9LRLIP6aeEkz6ihzBxb,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Death Blow,0,Gladez,Death Blow,https://i.scdn.co/image/ab67616d0000b2738c71b413ce3f2f5814c063be,[],21,0.681,0.947,2.0,-1.131,1.0,0.0458,0.0124,0.0422,0.374,0.0389,134.085,197015.0,4.0,trap
1Z3mmjXCO6hplvu6l6JVoY,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,The Groove,45,Fabian Mazur,The Groove,https://i.scdn.co/image/ab67616d0000b2735f6f7a129121619818fb06e2,"['bass trap', 'danish electronic', 'electronic trap', 'traprun']",52,0.806,0.787,7.0,-5.07,1.0,0.413,0.117,0.0949,0.148,0.451,153.965,137143.0,4.0,trap
0oS4QNvqkCnD50vWTaKnm0,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Solid,38,SLUMBERJACK,Solid,https://i.scdn.co/image/ab67616d0000b273b2d1e1a8ef82aaf0f2d92d27,"['electronic trap', 'vapor twitch']",45,0.6,0.808,11.0,-5.636,0.0,0.213,0.0016,0.428,0.373,0.57,180.139,198667.0,4.0,trap
2WyOVDpENaCosxKSMuyGoA,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,What Are You Waiting For,0,Stonebank,What Are You Waiting For,https://i.scdn.co/image/ab67616d0000b2731a43447cb8acd6dc8a759a56,"['brostep', 'edm', 'electro house', 'gaming edm']",50,0.542,0.925,6.0,-4.386,0.0,0.14,0.00852,0.00272,0.136,0.254,128.016,255938.0,4.0,trap
5lP5YH7wuYcuAPvfk1UcLt,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Yoshimitsu,16,TOMYGONE,Yoshimitsu,https://i.scdn.co/image/ab67616d0000b27367de8cb211b864e32894cc50,"['bass trap', 'traprun']",33,0.469,0.909,5.0,-3.022,0.0,0.0356,0.00332,0.632,0.142,0.277,149.92,176000.0,4.0,trap
32QAXEgGxzqtpXFIas2Ruc,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Boombox,22,Dirtyphonics,Boombox,https://i.scdn.co/image/ab67616d0000b273d7e70a20fa60840113e71220,"['drum and bass', 'dubstep', 'edm', 'electro house', 'french dnb', 'gaming dubstep', 'jump up', 'melodic dubstep']",46,0.771,0.988,1.0,-2.494,1.0,0.185,0.00349,0.245,0.347,0.0825,128.067,180938.0,4.0,trap
06YE8omUH5eZDeObne3rAv,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Four To The Floor,0,Ronko,Four By Four EP,https://i.scdn.co/image/ab67616d0000b273e2bf30a39128054ab1170fc1,['dutch edm'],17,0.798,0.961,4.0,-5.209,0.0,0.052,0.0345,0.748,0.0653,0.333,127.982,144697.0,4.0,trap
4fw4lztmAhwkNPuvyGWcN1,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Flex,15,Bailo,Flex,https://i.scdn.co/image/ab67616d0000b2736ef6b27100a0686085194c94,"['bass trap', 'electronic trap']",33,0.527,0.945,11.0,-2.215,1.0,0.351,0.0516,0.0,0.362,0.595,149.965,168612.0,4.0,trap
22sAxvasTipia9kyezkp5B,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,RED,15,Kai Wachi,$KULL TEAM,https://i.scdn.co/image/ab67616d0000b273ac12ef2e294c9034bf541c43,"['brostep', 'deathstep', 'dubstep', 'edm', 'electronic trap']",52,0.835,0.648,11.0,-6.158,1.0,0.303,0.00795,0.775,0.189,0.529,125.962,228576.0,4.0,trap
7qKa76cBvIuc8tNlXDoxEg,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Make You Drop,0,Cazztek,Make You Drop,https://i.scdn.co/image/ab67616d0000b273b996e55a0f598ff2b9ef0aec,"['bass house', 'electro house']",30,0.822,0.842,1.0,-3.639,1.0,0.0826,0.00617,0.00291,0.0643,0.706,124.982,208320.0,4.0,trap
2IuTy7vo4l4nLt46Ja7R3S,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Bugatti (feat. Pusha T) - Jauz Remix,21,Tiga,Bugatti (Remixes),https://i.scdn.co/image/ab67616d0000b273943def12db7f9e826b81b2d3,"['alternative dance', 'canadian electronic', 'electro house', 'electroclash', 'electronica', 'filter house', 'minimal techno', 'new rave']",46,0.878,0.921,9.0,-5.162,1.0,0.132,0.122,0.0218,0.258,0.487,127.996,330000.0,4.0,trap
0IVK9UjN45GIB1das67xDC,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Monster - BadKlaat Remix,16,Datsik,Monster (Remixes),https://i.scdn.co/image/ab67616d0000b27300c3e7e115de118fd7d4da02,"['breakbeat', 'brostep', 'canadian electronic', 'edm', 'electro house', 'electronic trap', 'filthstep']",45,0.711,0.995,1.0,-1.363,1.0,0.336,0.16,0.0295,0.641,0.508,150.027,224000.0,4.0,trap
64cfNIF6xJsYcU44thqWcx,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Ready,0,WiDE AWAKE,Ready,https://i.scdn.co/image/ab67616d0000b2739f11aae8ec3f2b72b93f86d6,"['bass trap', 'traprun']",45,0.522,0.786,1.0,-5.968,1.0,0.0307,0.000114,0.0184,0.131,0.289,150.009,198571.0,4.0,trap
1N8xmBWy10c2w1U8ZgPxtG,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Chapel,0,FelMax,Chapel,https://i.scdn.co/image/ab67616d0000b273517be898f77ba396e13f4ffc,"['bass trap', 'dubstep', 'gaming dubstep', 'traprun']",33,0.601,0.956,2.0,-3.759,1.0,0.0349,0.000386,0.88,0.242,0.0389,127.994,201562.0,4.0,trap
34pOdtU0RA4g7PIbGQ2AjG,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Fallout,0,Calli Boom,Fallout,https://i.scdn.co/image/ab67616d0000b273dce05b79f079cf21b63cd365,"['bass trap', 'traprun']",39,0.525,0.795,5.0,-7.864,0.0,0.048,0.00142,0.817,0.111,0.0977,145.216,185135.0,3.0,trap
47ouCqs4VeRuMph052NewT,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Revolt,18,Whyel,Revolt,https://i.scdn.co/image/ab67616d0000b2734886ee4981aa8666989a63ed,[],25,0.463,0.993,9.0,-3.067,1.0,0.11,5.89e-06,0.754,0.634,0.0967,149.927,198400.0,4.0,trap
2cknCjZ4m32oZO8QX0vq5E,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Trvp or Die [VIP],0,Deafmind,Trvp or Die [VIP],https://i.scdn.co/image/ab67616d0000b27396257d04995afedb933c066f,[],13,0.589,0.967,11.0,-4.289,1.0,0.113,0.0494,0.56,0.0771,0.0915,75.005,217600.0,4.0,trap
6M6n74VN2p3God7pzosPak,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Grind,0,Luka,Grind,https://i.scdn.co/image/ab67616d0000b273d1bdcf065bfa511422df21d9,[],8,0.374,0.894,9.0,-4.888,1.0,0.367,0.00868,0.0,0.251,0.449,169.892,192037.0,4.0,trap
3OchAGG67R1Uowtd3CnP2B,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,The Little Things - Luca Lush Remix,0,Big Gigantic,The Little Things (Luca Lush Remix),https://i.scdn.co/image/ab67616d0000b2737888c9a72ee00bbcdfed9343,"['edm', 'electronic trap', 'electropop', 'vapor twitch']",56,0.491,0.931,7.0,-3.218,0.0,0.228,0.076,0.00016,0.142,0.219,150.229,201606.0,4.0,trap
7mQIrCsBNzMjFbwvu10F7C,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Jungle Grave,3,Stereotype,Jungle Grave,https://i.scdn.co/image/ab67616d0000b273ebc5a99d80d5ce12595f8dae,[],27,0.693,0.939,11.0,-3.053,1.0,0.215,0.0752,0.00913,0.353,0.328,155.006,195097.0,4.0,trap
3Ol8ZL9iaL4IfaSi7eTLTe,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Eon - Au5 Remix,22,Celldweller,Eon (Au5 Remix),https://i.scdn.co/image/ab67616d0000b273cda06a56f221683b6338088e,"['alternative metal', 'future rock', 'industrial metal', 'industrial rock', 'nu metal', 'rap rock']",53,0.519,0.905,5.0,-5.735,0.0,0.0973,0.00465,0.0352,0.071,0.114,95.011,411790.0,4.0,trap
2zuTwHudccSrvALDLABrql,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Thunderdome (Buku Remix),30,Minnesota,Thunderdome Remixes,https://i.scdn.co/image/ab67616d0000b273d467438def1c546ae9f91fdc,"['electronic trap', 'glitch hop', 'vapor twitch']",38,0.566,0.841,1.0,-6.749,1.0,0.0607,0.00154,0.934,0.438,0.505,80.075,303000.0,4.0,trap
4mcCRt9T9mW5MFldNdyF1I,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Final Boss,0,Excision,Virus,https://i.scdn.co/image/ab67616d0000b2736caf0956dcfb6f5bd660efa0,"['brostep', 'canadian electronic', 'edm', 'electro house', 'electronic trap', 'melodic dubstep']",60,0.511,0.975,8.0,-3.479,1.0,0.0775,0.000427,0.673,0.0745,0.0391,160.082,204000.0,4.0,trap
322oPcR7x1tFvaVtbNbyuK,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,LIES GREED MISERY - Dirtyphonics Remix,33,Linkin Park,RECHARGED,https://i.scdn.co/image/ab67616d0000b2737cb20e0a29701a667dac3ede,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",82,0.457,0.909,11.0,-4.458,0.0,0.171,0.000212,0.037,0.332,0.333,174.91,290573.0,4.0,trap
5fK2z3qz3kaSP2snwsFRNL,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,King Is Back - Snails and Sullivan King Metal Remix,37,SNAILS,THE SHELL,https://i.scdn.co/image/ab67616d0000b27395bc15a259785f1a04821ab0,"['brostep', 'canadian electronic', 'dubstep', 'edm', 'electro house', 'electronic trap', 'gaming dubstep']",45,0.401,0.985,7.0,-3.87,1.0,0.334,0.000601,0.0652,0.0887,0.12,149.952,208000.0,4.0,trap
1DH5gNTqCfHOipZNfTUK0b,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Trailer,0,Cramoki,Trailer,https://i.scdn.co/image/ab67616d0000b27395c55ce9192d34878077c8e8,[],13,0.494,0.817,1.0,-5.903,1.0,0.035,0.000569,0.561,0.218,0.245,149.927,160000.0,4.0,trap
2aaCD7Cje9XSbz0tgm5uz2,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Octane,0,Lemay,Accidents on Purpose,https://i.scdn.co/image/ab67616d0000b2733fe5ded2371186dba90f3eb8,[],33,0.646,0.912,9.0,-4.091,1.0,0.0957,0.0422,0.266,0.0878,0.245,149.992,156647.0,4.0,trap
47cn4yaHTeqCpknVCSrNZc,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,U,0,EBEN,U,https://i.scdn.co/image/ab67616d0000b27394ca20056e5006d0276b58f5,"['bass trap', 'traprun']",46,0.521,0.881,7.0,-5.701,0.0,0.0415,0.00333,0.739,0.124,0.0701,150.096,175052.0,4.0,trap
12ehgNd8UDq8zcX9Fw6FgJ,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Warzone,0,Sdms,Warzone,https://i.scdn.co/image/ab67616d0000b273682c9bc32678b7c26f669d93,"['bass trap', 'traprun']",37,0.623,0.901,8.0,-7.667,1.0,0.0566,0.0202,0.879,0.0351,0.409,144.976,168884.0,4.0,trap
0FpxYB5VH6t3z9vk3RTg5J,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Money,0,Yusuf Alev,Money,https://i.scdn.co/image/ab67616d0000b27323c7ce50e1bc43d655ce4baf,['covertronica'],44,0.575,0.833,2.0,-8.873,1.0,0.0295,0.00105,0.635,0.0856,0.354,140.052,175134.0,4.0,trap
1jHWdcqTT6fo5YGNDCC1MD,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Dusk,0,Onur Ormen,Dusk,https://i.scdn.co/image/ab67616d0000b27366355cd716ca8158b955eb96,"['arab trap', 'bass trap', 'traprun', 'turkish trap']",37,0.59,0.81,3.0,-4.184,0.0,0.0385,0.0105,0.737,0.0913,0.0413,130.006,156875.0,4.0,trap
3o2RW96Z08FNMqOSm8OX3m,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Turn Up,0,E.P.O,Turn Up,https://i.scdn.co/image/ab67616d0000b273e76abc29932eed3ae8217941,"['bass trap', 'traprun']",40,0.505,0.893,11.0,-4.121,0.0,0.224,0.00125,0.381,0.22,0.277,112.47,234000.0,3.0,trap
67xZjSx32pN2VsBcpiWrc7,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Pressure,0,NOIXES,Pressure,https://i.scdn.co/image/ab67616d0000b27355daf6cf6739567dbcf502ef,"['bass trap', 'traprun']",45,0.929,0.744,10.0,-5.563,0.0,0.0889,0.406,0.727,0.559,0.312,100.008,160800.0,4.0,trap
2uoILzquBSTt5oO483txXv,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Only U,0,NOIXES,Only U,https://i.scdn.co/image/ab67616d0000b273da66781f832186269ef237e5,"['bass trap', 'traprun']",45,0.326,0.892,3.0,-2.801,0.0,0.51,0.142,0.164,0.086,0.337,77.633,170250.0,4.0,trap
4VmUaTb8W6RjMlcMQLaaJR,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Fire,0,Romen Jewels,Fire,https://i.scdn.co/image/ab67616d0000b27306dd77a821c84bdf07438fef,['traprun'],23,0.782,0.834,10.0,-3.65,1.0,0.0616,0.00296,3.61e-06,0.0646,0.282,124.967,206398.0,4.0,trap
3nd2SsRvUfpEPKPBXFriT8,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Charge,24,Bossfight,Rocket League x Monstercat Vol. 4,https://i.scdn.co/image/ab67616d0000b273aa4832b713bb57a0fdf34664,"['chiptune', 'electro house', 'gaming edm', 'speedrun']",47,0.598,0.912,6.0,-3.174,0.0,0.0652,0.00109,0.163,0.11,0.176,124.139,203226.0,4.0,trap
7zKncUwLtKCMzwhEb3Jiqd,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,Overkill,48,RIOT,Overkill,https://i.scdn.co/image/ab67616d0000b273a298cbfed2483469321d6ee8,['electro house'],48,0.435,0.956,8.0,-1.369,0.0,0.144,0.000448,0.655,0.343,0.103,174.029,342618.0,4.0,trap
2Nq9cw839Rz6zLxGYP1YaR,https://open.spotify.com/playlist/6Sr742m2alGaGfmqf9uweW?si=c0abc3ce4b9645e0,Heavy Hitters,The Killer,31,NGHTMRE,The Killer,https://i.scdn.co/image/ab67616d0000b273dc6e28a035822f8b08f1a5ba,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop dance']",62,0.657,0.884,5.0,-3.546,0.0,0.285,0.0752,0.0157,0.127,0.419,149.967,181931.0,4.0,trap
